CV-Fold,Regularisation (Alpha),Learning Rate,Steps,Random State,Accuracy,Mean Accuracy,Varied
1,0.0008890000000000001,0.1,50,999,0.8597662771285476,0.8174735670562048,Regularisation
2,0.0008890000000000001,0.1,50,999,0.8046744574290484,0.8174735670562048,Regularisation
0,0.0008990909090909092,0.1,50,999,0.7929883138564274,0.8542014468558708,Regularisation
1,0.0008990909090909092,0.1,50,999,0.8964941569282137,0.8542014468558708,Regularisation
2,0.0008990909090909092,0.1,50,999,0.8731218697829716,0.8542014468558708,Regularisation
0,0.0009091818181818183,0.1,50,999,0.8731218697829716,0.8681135225375627,Regularisation
1,0.0009091818181818183,0.1,50,999,0.8898163606010017,0.8681135225375627,Regularisation
2,0.0009091818181818183,0.1,50,999,0.8414023372287145,0.8681135225375627,Regularisation
0,0.0009192727272727273,0.1,50,999,0.8447412353923205,0.8497495826377296,Regularisation
1,0.0009192727272727273,0.1,50,999,0.8931552587646077,0.8497495826377296,Regularisation
2,0.0009192727272727273,0.1,50,999,0.8113522537562604,0.8497495826377296,Regularisation
0,0.0009293636363636365,0.1,50,999,0.8397328881469115,0.8536449638286032,Regularisation
1,0.0009293636363636365,0.1,50,999,0.8864774624373957,0.8536449638286032,Regularisation
2,0.0009293636363636365,0.1,50,999,0.8347245409015025,0.8536449638286032,Regularisation
0,0.0009394545454545455,0.1,50,999,0.8096828046744574,0.8313856427378964,Regularisation
1,0.0009394545454545455,0.1,50,999,0.8931552587646077,0.8313856427378964,Regularisation
2,0.0009394545454545455,0.1,50,999,0.7913188647746243,0.8313856427378964,Regularisation
0,0.0009495454545454547,0.1,50,999,0.8564273789649416,0.8542014468558708,Regularisation
1,0.0009495454545454547,0.1,50,999,0.8614357262103506,0.8542014468558708,Regularisation
2,0.0009495454545454547,0.1,50,999,0.8447412353923205,0.8542014468558708,Regularisation
0,0.0009596363636363637,0.1,50,999,0.8797996661101837,0.872565386755704,Regularisation
1,0.0009596363636363637,0.1,50,999,0.9048414023372288,0.872565386755704,Regularisation
2,0.0009596363636363637,0.1,50,999,0.8330550918196995,0.872565386755704,Regularisation
0,0.0009697272727272728,0.1,50,999,0.8096828046744574,0.8592097941012798,Regularisation
1,0.0009697272727272728,0.1,50,999,0.9131886477462438,0.8592097941012798,Regularisation
2,0.0009697272727272728,0.1,50,999,0.8547579298831386,0.8592097941012798,Regularisation
0,0.0009798181818181817,0.1,50,999,0.8130217028380634,0.8163606010016694,Regularisation
1,0.0009798181818181817,0.1,50,999,0.8347245409015025,0.8163606010016694,Regularisation
2,0.0009798181818181817,0.1,50,999,0.8013355592654424,0.8163606010016694,Regularisation
0,0.000989909090909091,0.1,50,999,0.8380634390651085,0.8458542014468557,Regularisation
1,0.000989909090909091,0.1,50,999,0.8614357262103506,0.8458542014468557,Regularisation
2,0.000989909090909091,0.1,50,999,0.8380634390651085,0.8458542014468557,Regularisation
0,0.001,0.1,50,999,0.8714524207011686,0.8697829716193657,Regularisation
1,0.001,0.1,50,999,0.8831385642737897,0.8697829716193657,Regularisation
2,0.001,0.1,50,999,0.8547579298831386,0.8697829716193657,Regularisation
0,0.0001,0.001,50,999,0.8931552587646077,0.9254312743461325,Learning rate
1,0.0001,0.001,50,999,0.9532554257095158,0.9254312743461325,Learning rate
2,0.0001,0.001,50,999,0.9298831385642737,0.9254312743461325,Learning rate
0,0.0001,0.011090909090909092,50,999,0.8931552587646077,0.9170840289371175,Learning rate
1,0.0001,0.011090909090909092,50,999,0.9465776293823038,0.9170840289371175,Learning rate
2,0.0001,0.011090909090909092,50,999,0.9115191986644408,0.9170840289371175,Learning rate
0,0.0001,0.021181818181818184,50,999,0.9031719532554258,0.9176405119643851,Learning rate
1,0.0001,0.021181818181818184,50,999,0.9415692821368948,0.9176405119643851,Learning rate
2,0.0001,0.021181818181818184,50,999,0.9081803005008348,0.9176405119643851,Learning rate
0,0.0001,0.03127272727272727,50,999,0.8931552587646077,0.9143016138007791,Learning rate
1,0.0001,0.03127272727272727,50,999,0.9499165275459098,0.9143016138007791,Learning rate
2,0.0001,0.03127272727272727,50,999,0.8998330550918197,0.9143016138007791,Learning rate
0,0.0001,0.041363636363636366,50,999,0.8781302170283807,0.9042849193099611,Learning rate
1,0.0001,0.041363636363636366,50,999,0.9332220367278798,0.9042849193099611,Learning rate
2,0.0001,0.041363636363636366,50,999,0.9015025041736227,0.9042849193099611,Learning rate
0,0.0001,0.05145454545454546,50,999,0.8831385642737897,0.9037284362826933,Learning rate
1,0.0001,0.05145454545454546,50,999,0.9449081803005008,0.9037284362826933,Learning rate
2,0.0001,0.05145454545454546,50,999,0.8831385642737897,0.9037284362826933,Learning rate
0,0.0001,0.06154545454545455,50,999,0.8814691151919867,0.9053978853644963,Learning rate
1,0.0001,0.06154545454545455,50,999,0.9282136894824707,0.9053978853644963,Learning rate
2,0.0001,0.06154545454545455,50,999,0.9065108514190318,0.9053978853644963,Learning rate
0,0.0001,0.07163636363636364,50,999,0.8714524207011686,0.9015025041736227,Learning rate
1,0.0001,0.07163636363636364,50,999,0.9315525876460768,0.9015025041736227,Learning rate
2,0.0001,0.07163636363636364,50,999,0.9015025041736227,0.9015025041736227,Learning rate
0,0.0001,0.08172727272727273,50,999,0.8831385642737897,0.8953811908736783,Learning rate
1,0.0001,0.08172727272727273,50,999,0.9148580968280468,0.8953811908736783,Learning rate
2,0.0001,0.08172727272727273,50,999,0.8881469115191987,0.8953811908736783,Learning rate
0,0.0001,0.09181818181818183,50,999,0.8681135225375626,0.9020589872008903,Learning rate
1,0.0001,0.09181818181818183,50,999,0.9348914858096828,0.9020589872008903,Learning rate
2,0.0001,0.09181818181818183,50,999,0.9031719532554258,0.9020589872008903,Learning rate
0,0.0001,0.10190909090909092,50,999,0.8781302170283807,0.8987200890372843,Learning rate
1,0.0001,0.10190909090909092,50,999,0.9298831385642737,0.8987200890372843,Learning rate
2,0.0001,0.10190909090909092,50,999,0.8881469115191987,0.8987200890372843,Learning rate
0,0.0001,0.112,50,999,0.8831385642737897,0.8998330550918197,Learning rate
1,0.0001,0.112,50,999,0.9265442404006677,0.8998330550918197,Learning rate
2,0.0001,0.112,50,999,0.8898163606010017,0.8998330550918197,Learning rate
0,0.0001,0.1220909090909091,50,999,0.8764607679465777,0.8887033945464663,Learning rate
1,0.0001,0.1220909090909091,50,999,0.9131886477462438,0.8887033945464663,Learning rate
2,0.0001,0.1220909090909091,50,999,0.8764607679465777,0.8887033945464663,Learning rate
0,0.0001,0.13218181818181818,50,999,0.8864774624373957,0.8903728436282693,Learning rate
1,0.0001,0.13218181818181818,50,999,0.8998330550918197,0.8903728436282693,Learning rate
2,0.0001,0.13218181818181818,50,999,0.8848080133555927,0.8903728436282693,Learning rate
0,0.0001,0.14227272727272727,50,999,0.8564273789649416,0.89259877573734,Learning rate
1,0.0001,0.14227272727272727,50,999,0.9248747913188647,0.89259877573734,Learning rate
2,0.0001,0.14227272727272727,50,999,0.8964941569282137,0.89259877573734,Learning rate
0,0.0001,0.15236363636363637,50,999,0.8747913188647746,0.894268224819143,Learning rate
1,0.0001,0.15236363636363637,50,999,0.9181969949916527,0.894268224819143,Learning rate
2,0.0001,0.15236363636363637,50,999,0.8898163606010017,0.894268224819143,Learning rate
0,0.0001,0.16245454545454546,50,999,0.8597662771285476,0.885920979410128,Learning rate
1,0.0001,0.16245454545454546,50,999,0.9298831385642737,0.885920979410128,Learning rate
2,0.0001,0.16245454545454546,50,999,0.8681135225375626,0.885920979410128,Learning rate
0,0.0001,0.17254545454545456,50,999,0.8414023372287145,0.874234835837507,Learning rate
1,0.0001,0.17254545454545456,50,999,0.9232053422370617,0.874234835837507,Learning rate
2,0.0001,0.17254545454545456,50,999,0.8580968280467446,0.874234835837507,Learning rate
0,0.0001,0.18263636363636365,50,999,0.8414023372287145,0.8753478018920423,Learning rate
1,0.0001,0.18263636363636365,50,999,0.9115191986644408,0.8753478018920423,Learning rate
2,0.0001,0.18263636363636365,50,999,0.8731218697829716,0.8753478018920423,Learning rate
0,0.0001,0.19272727272727275,50,999,0.8681135225375626,0.8898163606010017,Learning rate
1,0.0001,0.19272727272727275,50,999,0.9065108514190318,0.8898163606010017,Learning rate
2,0.0001,0.19272727272727275,50,999,0.8948247078464107,0.8898163606010017,Learning rate
0,0.0001,0.20281818181818184,50,999,0.8414023372287145,0.8664440734557596,Learning rate
1,0.0001,0.20281818181818184,50,999,0.8931552587646077,0.8664440734557596,Learning rate
2,0.0001,0.20281818181818184,50,999,0.8647746243739566,0.8664440734557596,Learning rate
0,0.0001,0.2129090909090909,50,999,0.8681135225375626,0.890929326655537,Learning rate
1,0.0001,0.2129090909090909,50,999,0.9198664440734557,0.890929326655537,Learning rate
2,0.0001,0.2129090909090909,50,999,0.8848080133555927,0.890929326655537,Learning rate
0,0.0001,0.223,50,999,0.8797996661101837,0.889259877573734,Learning rate
1,0.0001,0.223,50,999,0.9115191986644408,0.889259877573734,Learning rate
2,0.0001,0.223,50,999,0.8764607679465777,0.889259877573734,Learning rate
0,0.0001,0.2330909090909091,50,999,0.8781302170283807,0.885920979410128,Learning rate
1,0.0001,0.2330909090909091,50,999,0.9098497495826378,0.885920979410128,Learning rate
2,0.0001,0.2330909090909091,50,999,0.8697829716193656,0.885920979410128,Learning rate
0,0.0001,0.2431818181818182,50,999,0.8580968280467446,0.8786867000556483,Learning rate
1,0.0001,0.2431818181818182,50,999,0.9115191986644408,0.8786867000556483,Learning rate
2,0.0001,0.2431818181818182,50,999,0.8664440734557596,0.8786867000556483,Learning rate
0,0.0001,0.25327272727272726,50,999,0.8681135225375626,0.89259877573734,Learning rate
1,0.0001,0.25327272727272726,50,999,0.9165275459098498,0.89259877573734,Learning rate
2,0.0001,0.25327272727272726,50,999,0.8931552587646077,0.89259877573734,Learning rate
0,0.0001,0.26336363636363636,50,999,0.8464106844741235,0.8681135225375626,Learning rate
1,0.0001,0.26336363636363636,50,999,0.8981636060100167,0.8681135225375626,Learning rate
2,0.0001,0.26336363636363636,50,999,0.8597662771285476,0.8681135225375626,Learning rate
0,0.0001,0.27345454545454545,50,999,0.8864774624373957,0.8809126321647188,Learning rate
1,0.0001,0.27345454545454545,50,999,0.9098497495826378,0.8809126321647188,Learning rate
2,0.0001,0.27345454545454545,50,999,0.8464106844741235,0.8809126321647188,Learning rate
0,0.0001,0.28354545454545454,50,999,0.8731218697829716,0.877573734001113,Learning rate
1,0.0001,0.28354545454545454,50,999,0.8914858096828047,0.877573734001113,Learning rate
2,0.0001,0.28354545454545454,50,999,0.8681135225375626,0.877573734001113,Learning rate
0,0.0001,0.29363636363636364,50,999,0.8631051752921536,0.8675570395102951,Learning rate
1,0.0001,0.29363636363636364,50,999,0.8898163606010017,0.8675570395102951,Learning rate
2,0.0001,0.29363636363636364,50,999,0.8497495826377296,0.8675570395102951,Learning rate
0,0.0001,0.30372727272727273,50,999,0.8614357262103506,0.8720089037284363,Learning rate
1,0.0001,0.30372727272727273,50,999,0.8848080133555927,0.8720089037284363,Learning rate
2,0.0001,0.30372727272727273,50,999,0.8697829716193656,0.8720089037284363,Learning rate
0,0.0001,0.31381818181818183,50,999,0.8580968280467446,0.8736783528102393,Learning rate
1,0.0001,0.31381818181818183,50,999,0.8998330550918197,0.8736783528102393,Learning rate
2,0.0001,0.31381818181818183,50,999,0.8631051752921536,0.8736783528102393,Learning rate
0,0.0001,0.3239090909090909,50,999,0.8180300500834724,0.8458542014468557,Learning rate
1,0.0001,0.3239090909090909,50,999,0.8964941569282137,0.8458542014468557,Learning rate
2,0.0001,0.3239090909090909,50,999,0.8230383973288815,0.8458542014468557,Learning rate
0,0.0001,0.334,50,999,0.8547579298831386,0.8569838619922092,Learning rate
1,0.0001,0.334,50,999,0.8597662771285476,0.8569838619922092,Learning rate
2,0.0001,0.334,50,999,0.8564273789649416,0.8569838619922092,Learning rate
0,0.0001,0.3440909090909091,50,999,0.8530884808013356,0.8614357262103507,Learning rate
1,0.0001,0.3440909090909091,50,999,0.8831385642737897,0.8614357262103507,Learning rate
2,0.0001,0.3440909090909091,50,999,0.8480801335559266,0.8614357262103507,Learning rate
0,0.0001,0.3541818181818182,50,999,0.8480801335559266,0.8642181413466891,Learning rate
1,0.0001,0.3541818181818182,50,999,0.8914858096828047,0.8642181413466891,Learning rate
2,0.0001,0.3541818181818182,50,999,0.8530884808013356,0.8642181413466891,Learning rate
0,0.0001,0.3642727272727273,50,999,0.8697829716193656,0.8681135225375627,Learning rate
1,0.0001,0.3642727272727273,50,999,0.8764607679465777,0.8681135225375627,Learning rate
2,0.0001,0.3642727272727273,50,999,0.8580968280467446,0.8681135225375627,Learning rate
0,0.0001,0.3743636363636364,50,999,0.8180300500834724,0.8564273789649416,Learning rate
1,0.0001,0.3743636363636364,50,999,0.8998330550918197,0.8564273789649416,Learning rate
2,0.0001,0.3743636363636364,50,999,0.8514190317195326,0.8564273789649416,Learning rate
0,0.0001,0.3844545454545455,50,999,0.8414023372287145,0.8625486922648858,Learning rate
1,0.0001,0.3844545454545455,50,999,0.8898163606010017,0.8625486922648858,Learning rate
2,0.0001,0.3844545454545455,50,999,0.8564273789649416,0.8625486922648858,Learning rate
0,0.0001,0.3945454545454546,50,999,0.8247078464106845,0.8391764051196438,Learning rate
1,0.0001,0.3945454545454546,50,999,0.8497495826377296,0.8391764051196438,Learning rate
2,0.0001,0.3945454545454546,50,999,0.8430717863105175,0.8391764051196438,Learning rate
0,0.0001,0.4046363636363637,50,999,0.8180300500834724,0.8324986087924318,Learning rate
1,0.0001,0.4046363636363637,50,999,0.8447412353923205,0.8324986087924318,Learning rate
2,0.0001,0.4046363636363637,50,999,0.8347245409015025,0.8324986087924318,Learning rate
0,0.0001,0.4147272727272727,50,999,0.8030050083472454,0.8664440734557596,Learning rate
1,0.0001,0.4147272727272727,50,999,0.9148580968280468,0.8664440734557596,Learning rate
2,0.0001,0.4147272727272727,50,999,0.8814691151919867,0.8664440734557596,Learning rate
0,0.0001,0.4248181818181818,50,999,0.8480801335559266,0.8469671675013912,Learning rate
1,0.0001,0.4248181818181818,50,999,0.8614357262103506,0.8469671675013912,Learning rate
2,0.0001,0.4248181818181818,50,999,0.8313856427378965,0.8469671675013912,Learning rate
0,0.0001,0.4349090909090909,50,999,0.8130217028380634,0.8414023372287146,Learning rate
1,0.0001,0.4349090909090909,50,999,0.8580968280467446,0.8414023372287146,Learning rate
2,0.0001,0.4349090909090909,50,999,0.8530884808013356,0.8414023372287146,Learning rate
0,0.0001,0.445,50,999,0.8363939899833055,0.8141346688925988,Learning rate
1,0.0001,0.445,50,999,0.8981636060100167,0.8141346688925988,Learning rate
2,0.0001,0.445,50,999,0.7078464106844741,0.8141346688925988,Learning rate
0,0.0001,0.4550909090909091,50,999,0.7829716193656093,0.8686700055648302,Learning rate
1,0.0001,0.4550909090909091,50,999,0.9198664440734557,0.8686700055648302,Learning rate
2,0.0001,0.4550909090909091,50,999,0.9031719532554258,0.8686700055648302,Learning rate
0,0.0001,0.4651818181818182,50,999,0.8130217028380634,0.8580968280467446,Learning rate
1,0.0001,0.4651818181818182,50,999,0.8764607679465777,0.8580968280467446,Learning rate
2,0.0001,0.4651818181818182,50,999,0.8848080133555927,0.8580968280467446,Learning rate
0,0.0001,0.4752727272727273,50,999,0.8263772954924875,0.8430717863105176,Learning rate
1,0.0001,0.4752727272727273,50,999,0.8480801335559266,0.8430717863105176,Learning rate
2,0.0001,0.4752727272727273,50,999,0.8547579298831386,0.8430717863105176,Learning rate
0,0.0001,0.4853636363636364,50,999,0.8430717863105175,0.8608792431830828,Learning rate
1,0.0001,0.4853636363636364,50,999,0.8697829716193656,0.8608792431830828,Learning rate
2,0.0001,0.4853636363636364,50,999,0.8697829716193656,0.8608792431830828,Learning rate
0,0.0001,0.4954545454545455,50,999,0.7595993322203672,0.8141346688925988,Learning rate
1,0.0001,0.4954545454545455,50,999,0.8714524207011686,0.8141346688925988,Learning rate
2,0.0001,0.4954545454545455,50,999,0.8113522537562604,0.8141346688925988,Learning rate
0,0.0001,0.5055454545454545,50,999,0.8430717863105175,0.8580968280467446,Learning rate
1,0.0001,0.5055454545454545,50,999,0.8898163606010017,0.8580968280467446,Learning rate
2,0.0001,0.5055454545454545,50,999,0.8414023372287145,0.8580968280467446,Learning rate
0,0.0001,0.5156363636363637,50,999,0.7829716193656093,0.8230383973288814,Learning rate
1,0.0001,0.5156363636363637,50,999,0.8681135225375626,0.8230383973288814,Learning rate
2,0.0001,0.5156363636363637,50,999,0.8180300500834724,0.8230383973288814,Learning rate
0,0.0001,0.5257272727272727,50,999,0.7896494156928213,0.8386199220923762,Learning rate
1,0.0001,0.5257272727272727,50,999,0.8914858096828047,0.8386199220923762,Learning rate
2,0.0001,0.5257272727272727,50,999,0.8347245409015025,0.8386199220923762,Learning rate
0,0.0001,0.5358181818181819,50,999,0.8363939899833055,0.8486366165831942,Learning rate
1,0.0001,0.5358181818181819,50,999,0.8397328881469115,0.8486366165831942,Learning rate
2,0.0001,0.5358181818181819,50,999,0.8697829716193656,0.8486366165831942,Learning rate
0,0.0001,0.5459090909090909,50,999,0.8347245409015025,0.8486366165831942,Learning rate
1,0.0001,0.5459090909090909,50,999,0.8731218697829716,0.8486366165831942,Learning rate
2,0.0001,0.5459090909090909,50,999,0.8380634390651085,0.8486366165831942,Learning rate
0,0.0001,0.556,50,999,0.7529215358931552,0.8230383973288816,Learning rate
1,0.0001,0.556,50,999,0.8898163606010017,0.8230383973288816,Learning rate
2,0.0001,0.556,50,999,0.8263772954924875,0.8230383973288816,Learning rate
0,0.0001,0.5660909090909091,50,999,0.7579298831385642,0.8057874234835838,Learning rate
1,0.0001,0.5660909090909091,50,999,0.8564273789649416,0.8057874234835838,Learning rate
2,0.0001,0.5660909090909091,50,999,0.8030050083472454,0.8057874234835838,Learning rate
0,0.0001,0.5761818181818182,50,999,0.8347245409015025,0.8458542014468559,Learning rate
1,0.0001,0.5761818181818182,50,999,0.8781302170283807,0.8458542014468559,Learning rate
2,0.0001,0.5761818181818182,50,999,0.8247078464106845,0.8458542014468559,Learning rate
0,0.0001,0.5862727272727273,50,999,0.7295492487479132,0.8091263216471898,Learning rate
1,0.0001,0.5862727272727273,50,999,0.8447412353923205,0.8091263216471898,Learning rate
2,0.0001,0.5862727272727273,50,999,0.8530884808013356,0.8091263216471898,Learning rate
0,0.0001,0.5963636363636364,50,999,0.8163606010016694,0.882582081246522,Learning rate
1,0.0001,0.5963636363636364,50,999,0.9282136894824707,0.882582081246522,Learning rate
2,0.0001,0.5963636363636364,50,999,0.9031719532554258,0.882582081246522,Learning rate
0,0.0001,0.6064545454545455,50,999,0.7562604340567612,0.8263772954924874,Learning rate
1,0.0001,0.6064545454545455,50,999,0.8697829716193656,0.8263772954924874,Learning rate
2,0.0001,0.6064545454545455,50,999,0.8530884808013356,0.8263772954924874,Learning rate
0,0.0001,0.6165454545454546,50,999,0.7896494156928213,0.8547579298831386,Learning rate
1,0.0001,0.6165454545454546,50,999,0.9031719532554258,0.8547579298831386,Learning rate
2,0.0001,0.6165454545454546,50,999,0.8714524207011686,0.8547579298831386,Learning rate
0,0.0001,0.6266363636363637,50,999,0.7863105175292153,0.8397328881469116,Learning rate
1,0.0001,0.6266363636363637,50,999,0.8881469115191987,0.8397328881469116,Learning rate
2,0.0001,0.6266363636363637,50,999,0.8447412353923205,0.8397328881469116,Learning rate
0,0.0001,0.6367272727272728,50,999,0.7696160267111853,0.8486366165831942,Learning rate
1,0.0001,0.6367272727272728,50,999,0.9115191986644408,0.8486366165831942,Learning rate
2,0.0001,0.6367272727272728,50,999,0.8647746243739566,0.8486366165831942,Learning rate
0,0.0001,0.6468181818181818,50,999,0.8764607679465777,0.8848080133555927,Learning rate
1,0.0001,0.6468181818181818,50,999,0.9048414023372288,0.8848080133555927,Learning rate
2,0.0001,0.6468181818181818,50,999,0.8731218697829716,0.8848080133555927,Learning rate
0,0.0001,0.6569090909090909,50,999,0.8330550918196995,0.8631051752921537,Learning rate
1,0.0001,0.6569090909090909,50,999,0.9031719532554258,0.8631051752921537,Learning rate
2,0.0001,0.6569090909090909,50,999,0.8530884808013356,0.8631051752921537,Learning rate
0,0.0001,0.667,50,999,0.8230383973288815,0.8525319977740679,Learning rate
1,0.0001,0.667,50,999,0.8464106844741235,0.8525319977740679,Learning rate
2,0.0001,0.667,50,999,0.8881469115191987,0.8525319977740679,Learning rate
0,0.0001,0.6770909090909091,50,999,0.8230383973288815,0.8402893711741792,Learning rate
1,0.0001,0.6770909090909091,50,999,0.8881469115191987,0.8402893711741792,Learning rate
2,0.0001,0.6770909090909091,50,999,0.8096828046744574,0.8402893711741792,Learning rate
0,0.0001,0.6871818181818182,50,999,0.7779632721202003,0.8519755147468002,Learning rate
1,0.0001,0.6871818181818182,50,999,0.8948247078464107,0.8519755147468002,Learning rate
2,0.0001,0.6871818181818182,50,999,0.8831385642737897,0.8519755147468002,Learning rate
0,0.0001,0.6972727272727273,50,999,0.8213689482470785,0.8664440734557596,Learning rate
1,0.0001,0.6972727272727273,50,999,0.9315525876460768,0.8664440734557596,Learning rate
2,0.0001,0.6972727272727273,50,999,0.8464106844741235,0.8664440734557596,Learning rate
0,0.0001,0.7073636363636364,50,999,0.7629382303839732,0.8169170840289371,Learning rate
1,0.0001,0.7073636363636364,50,999,0.8747913188647746,0.8169170840289371,Learning rate
2,0.0001,0.7073636363636364,50,999,0.8130217028380634,0.8169170840289371,Learning rate
0,0.0001,0.7174545454545455,50,999,0.7896494156928213,0.8475236505286589,Learning rate
1,0.0001,0.7174545454545455,50,999,0.9115191986644408,0.8475236505286589,Learning rate
2,0.0001,0.7174545454545455,50,999,0.8414023372287145,0.8475236505286589,Learning rate
0,0.0001,0.7275454545454546,50,999,0.7646076794657763,0.8185865331107401,Learning rate
1,0.0001,0.7275454545454546,50,999,0.8297161936560935,0.8185865331107401,Learning rate
2,0.0001,0.7275454545454546,50,999,0.8614357262103506,0.8185865331107401,Learning rate
0,0.0001,0.7376363636363636,50,999,0.7646076794657763,0.8369504730105731,Learning rate
1,0.0001,0.7376363636363636,50,999,0.9031719532554258,0.8369504730105731,Learning rate
2,0.0001,0.7376363636363636,50,999,0.8430717863105175,0.8369504730105731,Learning rate
0,0.0001,0.7477272727272728,50,999,0.7445742904841403,0.8352810239287702,Learning rate
1,0.0001,0.7477272727272728,50,999,0.8914858096828047,0.8352810239287702,Learning rate
2,0.0001,0.7477272727272728,50,999,0.8697829716193656,0.8352810239287702,Learning rate
0,0.0001,0.7578181818181818,50,999,0.7929883138564274,0.8247078464106844,Learning rate
1,0.0001,0.7578181818181818,50,999,0.8848080133555927,0.8247078464106844,Learning rate
2,0.0001,0.7578181818181818,50,999,0.7963272120200334,0.8247078464106844,Learning rate
0,0.0001,0.767909090909091,50,999,0.8196994991652755,0.8597662771285476,Learning rate
1,0.0001,0.767909090909091,50,999,0.8848080133555927,0.8597662771285476,Learning rate
2,0.0001,0.767909090909091,50,999,0.8747913188647746,0.8597662771285476,Learning rate
0,0.0001,0.778,50,999,0.7345575959933222,0.8291597106288258,Learning rate
1,0.0001,0.778,50,999,0.8981636060100167,0.8291597106288258,Learning rate
2,0.0001,0.778,50,999,0.8547579298831386,0.8291597106288258,Learning rate
0,0.0001,0.7880909090909092,50,999,0.7395659432387313,0.8224819143016138,Learning rate
1,0.0001,0.7880909090909092,50,999,0.8681135225375626,0.8224819143016138,Learning rate
